order_id,customer_id,product_id,order_date,quantity,payment_method,order_status,sales_amount,discount_percent,final_amount,profit_amount,customer_name,age,gender,city,membership_type,join_date,product_name,category,brand,price,stock_quantity,feedback_id,raw_sentiment_label,review_text,rating,feedback_date,sentiment
ORD_4772,CUST_4606,PROD_4356,2023-12-02,1,Cash On Delivery,Delivered,3301.59,5.0,3136.51,509.82,Customer_3606,43.0,Female,Hyderabad,Silver,2022-04-13,Product_2356,Electronics,Branda,3301.59,287,FDBK_4513,__label__1,Very poor quality and disappointing,1.0,2024-09-10,0.0
ORD_4772,CUST_4606,PROD_4356,2023-12-02,1,Cash On Delivery,Delivered,3301.59,5.0,3136.51,509.82,Customer_3606,43.0,Female,Hyderabad,Silver,2022-04-13,Product_2356,Electronics,Branda,3301.59,287,FDBK_5345,__label__2,Excellent product and very useful,5.0,2023-09-21,1.0
ORD_4773,CUST_5652,PROD_2213,2024-08-23,5,Upi,Delivered,18772.75,15.0,15956.84,3415.07,Customer_4652,47.0,Female,Kolkata,Silver,2024-03-29,Product_213,Groceries,Brandc,3754.55,125,FDBK_5793,__label__2,Good product worth the price,5.0,2023-09-21,1.0
ORD_4773,CUST_5652,PROD_2213,2024-08-23,5,Upi,Delivered,18772.75,15.0,15956.84,3415.07,Customer_4652,47.0,Female,Kolkata,Silver,2024-03-29,Product_213,Groceries,Brandc,3754.55,125,FDBK_6674,__label__2,Good product worth the price,4.0,2023-12-03,1.0
ORD_4774,CUST_3863,PROD_3048,2024-09-10,3,Net Banking,Cancelled,816.09,5.0,775.29,134.34,Customer_2863,43.0,Male,Mumbai,Silver,2023-12-13,Product_1048,Electronics,Branda,272.03,252,,,No review provided,4.0,,1.0
ORD_4775,CUST_1596,PROD_2453,2024-04-11,4,Card,Shipped,15954.76,5.0,15157.02,4049.94,Customer_596,35.0,Other,Mumbai,Platinum,2023-11-06,Product_453,Electronics,Brandc,3988.69,252,,,No review provided,4.0,,1.0
ORD_4776,CUST_2084,PROD_6936,2024-11-12,4,Card,Delivered,18570.6,15.0,15785.01,2001.26,Customer_1084,37.0,Male,Chennai,Gold,2022-12-13,Product_4936,Fashion,Branda,4642.65,192,,,No review provided,4.0,,1.0
ORD_4777,CUST_3530,PROD_3707,2023-07-22,3,Net Banking,Delivered,7515.45,20.0,6012.36,798.21,Customer_2530,25.0,Other,Kolkata,Platinum,2021-09-04,Product_1707,Home,Branda,2505.15,217,,,No review provided,4.0,,1.0
ORD_4778,CUST_4755,PROD_3142,2024-10-31,1,Card,Returned,3713.91,20.0,2971.13,820.52,Customer_3755,41.0,Female,Bangalore,Platinum,2021-11-28,Product_1142,Fashion,Brandc,3713.91,164,,,No review provided,4.0,,1.0
ORD_4779,CUST_1458,PROD_3079,2024-12-04,4,Cash On Delivery,Delivered,13612.72,0.0,13612.72,2491.02,Customer_458,19.0,Female,Bangalore,Silver,2022-06-21,Product_1079,Electronics,Brandd,3403.18,62,FDBK_5073,__label__2,Very happy with this purchase,5.0,2023-08-23,1.0
ORD_4780,CUST_1040,PROD_3680,2024-10-26,5,Card,Cancelled,24122.55,5.0,22916.42,5120.78,Customer_40,20.0,Female,Mumbai,Silver,2022-05-26,Product_1680,Beauty,Brandd,4824.51,409,FDBK_5449,__label__2,Amazing quality and fast delivery,5.0,2023-03-21,1.0
ORD_4781,CUST_3601,PROD_3806,2024-01-14,1,Net Banking,Shipped,3746.08,0.0,3746.08,609.32,Customer_2601,60.0,Other,Pune,Silver,2022-04-21,Product_1806,Beauty,Branda,3746.08,301,FDBK_5118,__label__2,Loved it and will buy again,5.0,2024-11-26,1.0
ORD_4781,CUST_3601,PROD_3806,2024-01-14,1,Net Banking,Shipped,3746.08,0.0,3746.08,609.32,Customer_2601,60.0,Other,Pune,Silver,2022-04-21,Product_1806,Beauty,Branda,3746.08,301,FDBK_7355,__label__2,Excellent product and very useful,5.0,2023-08-01,1.0
ORD_4782,CUST_1819,PROD_6892,2024-02-05,2,Card,Delivered,7123.94,0.0,7123.94,1158.11,Customer_819,27.0,Male,Delhi,Gold,2024-01-23,Product_4892,Home,Branda,3561.97,100,FDBK_6028,__label__2,Very happy with this purchase,4.0,2023-01-28,1.0
ORD_4783,CUST_4124,PROD_2412,2023-03-31,4,Card,Delivered,456.44,0.0,456.44,51.06,Customer_3124,48.0,Female,Bangalore,Silver,2022-10-22,Product_412,Beauty,Brandc,114.11,351,FDBK_4720,__label__2,Very happy with this purchase,5.0,2023-10-10,1.0
ORD_4783,CUST_4124,PROD_2412,2023-03-31,4,Card,Delivered,456.44,0.0,456.44,51.06,Customer_3124,48.0,Female,Bangalore,Silver,2022-10-22,Product_412,Beauty,Brandc,114.11,351,FDBK_8735,__label__2,Very happy with this purchase,4.0,2024-11-13,1.0
ORD_4784,CUST_4120,PROD_3362,2024-06-01,5,Card,Delivered,21517.5,10.0,18289.88,5033.48,Customer_3120,52.0,Other,Pune,Silver,2023-01-06,Product_1362,Fashion,Brandb,4303.5,128,,,No review provided,4.0,,1.0
ORD_4785,CUST_1189,PROD_2679,2024-01-30,5,Cash On Delivery,Delivered,9777.05,10.0,8799.34,2303.77,Customer_189,27.0,Other,Hyderabad,Platinum,2023-01-16,Product_679,Electronics,Branda,1955.41,35,,,No review provided,4.0,,1.0
ORD_4786,CUST_3995,PROD_4212,2023-11-29,5,Upi,Delivered,6011.24,20.0,5388.86,920.35,Customer_2995,31.0,Female,Pune,Silver,2021-06-04,Product_2212,Groceries,Branda,2515.855,381,FDBK_6145,__label__1,Delivery was late and product was damaged,2.0,2024-05-23,0.0
ORD_4786,CUST_3995,PROD_4212,2023-11-29,5,Upi,Delivered,6011.24,20.0,5388.86,920.35,Customer_2995,31.0,Female,Pune,Silver,2021-06-04,Product_2212,Groceries,Branda,2515.855,381,FDBK_6301,__label__2,Amazing quality and fast delivery,5.0,2024-06-05,1.0
ORD_4787,CUST_3856,PROD_5397,2023-01-16,2,Net Banking,Delivered,2747.14,15.0,2335.07,206.77,Customer_2856,28.0,Female,Hyderabad,Gold,2021-05-05,Product_3397,Groceries,Brandc,1373.57,199,,,No review provided,4.0,,1.0
ORD_4788,CUST_3962,PROD_5529,2023-11-27,3,Card,Delivered,13931.97,10.0,12538.77,1623.77,Customer_2962,30.0,Female,Hyderabad,Platinum,2021-01-04,Product_3529,Electronics,Brandc,4643.99,314,FDBK_4247,__label__1,Terrible experience with this item,2.0,2023-04-10,0.0
ORD_4788,CUST_3962,PROD_5529,2023-11-27,3,Card,Delivered,13931.97,10.0,12538.77,1623.77,Customer_2962,30.0,Female,Hyderabad,Platinum,2021-01-04,Product_3529,Electronics,Brandc,4643.99,314,FDBK_6882,__label__2,Excellent product and very useful,4.0,2024-11-12,1.0
ORD_4789,CUST_2913,PROD_6716,2024-04-24,2,Upi,Shipped,2282.82,0.0,2282.82,278.75,Customer_1913,44.0,Female,Delhi,Platinum,2022-08-23,Product_4716,Beauty,Brandd,1141.41,80,FDBK_8488,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-09-30,1.0
ORD_4789,CUST_2913,PROD_6716,2024-04-24,2,Upi,Shipped,2282.82,0.0,2282.82,278.75,Customer_1913,44.0,Female,Delhi,Platinum,2022-08-23,Product_4716,Beauty,Brandd,1141.41,80,FDBK_8714,__label__1,Waste of money and bad product,2.0,2024-04-15,0.0
ORD_4790,CUST_2910,PROD_3435,2024-08-01,5,Cash On Delivery,Shipped,22455.85,15.0,19087.47,3781.53,Customer_1910,37.0,Other,Delhi,Platinum,2022-07-30,Product_1435,Home,Branda,4491.17,432,,,No review provided,4.0,,1.0
ORD_4791,CUST_1318,PROD_6926,2024-02-15,1,Upi,Delivered,4437.59,10.0,3993.83,458.12,Customer_318,21.0,Other,Delhi,Silver,2023-12-01,Product_4926,Electronics,Brandb,4437.59,222,FDBK_5826,__label__1,Not worth the price,2.0,2023-11-25,0.0
ORD_4792,CUST_5579,PROD_3683,2023-03-21,5,Upi,Delivered,10091.7,20.0,8073.36,1414.39,Customer_4579,56.0,Other,Bangalore,Gold,2022-01-02,Product_1683,Fashion,Brande,2018.34,412,,,No review provided,4.0,,1.0
ORD_4793,CUST_5662,PROD_2864,2023-12-23,2,Upi,Shipped,8489.18,10.0,7640.26,938.49,Customer_4662,32.0,Other,Pune,Platinum,2023-06-19,Product_864,Home,Brandc,4244.59,271,FDBK_6620,__label__2,Good product worth the price,5.0,2024-08-09,1.0
ORD_4794,CUST_4096,PROD_4750,2023-10-10,2,Upi,Delivered,2272.02,15.0,1931.22,276.11,Customer_3096,68.0,Female,Kolkata,Platinum,2021-11-28,Product_2750,Electronics,Brandc,1136.01,423,,,No review provided,4.0,,1.0
ORD_4795,CUST_3876,PROD_4607,2024-06-20,2,Net Banking,Delivered,3548.92,20.0,2839.14,415.39,Customer_2876,56.0,Male,Chennai,Gold,2023-04-29,Product_2607,Fashion,Brandc,1774.46,341,,,No review provided,4.0,,1.0
ORD_4796,CUST_1252,PROD_6258,2024-02-24,2,Card,Shipped,9979.78,20.0,7983.82,1038.07,Customer_252,49.0,Other,Chennai,Silver,2021-03-10,Product_4258,Fashion,Brande,4989.89,411,FDBK_5278,__label__1,Not worth the price,2.0,2024-01-23,0.0
ORD_4797,CUST_1004,PROD_3843,2023-07-30,5,Cash On Delivery,Shipped,9360.85,5.0,8892.81,1226.15,Customer_4,65.0,Female,Pune,Platinum,2021-01-04,Product_1843,Fashion,Branda,1872.17,496,FDBK_6252,__label__1,Very poor quality and disappointing,2.0,2023-03-10,0.0
ORD_4798,CUST_4395,PROD_2237,2024-08-23,2,Card,Delivered,308.48,10.0,277.63,31.63,Customer_3395,44.0,Male,Mumbai,Silver,2021-12-31,Product_237,Electronics,Brandd,154.24,113,FDBK_5128,__label__1,Very poor quality and disappointing,1.0,2024-10-19,0.0
ORD_4798,CUST_4395,PROD_2237,2024-08-23,2,Card,Delivered,308.48,10.0,277.63,31.63,Customer_3395,44.0,Male,Mumbai,Silver,2021-12-31,Product_237,Electronics,Brandd,154.24,113,FDBK_5804,__label__2,Very happy with this purchase,4.0,2023-01-26,1.0
ORD_4799,CUST_3692,PROD_3652,2024-09-06,2,Upi,Delivered,7951.74,10.0,7156.57,1789.94,Customer_2692,69.0,Female,Bangalore,Silver,2023-06-15,Product_1652,Groceries,Brande,3975.87,259,FDBK_6431,__label__1,Delivery was late and product was damaged,2.0,2024-05-21,0.0
ORD_4800,CUST_4824,PROD_6515,2024-08-19,5,Card,Delivered,6011.24,10.0,5388.86,920.35,Customer_3824,38.0,Other,Bangalore,Gold,2021-01-28,Product_4515,Groceries,Brandc,2515.855,359,FDBK_7951,__label__2,Excellent product and very useful,4.0,2024-11-10,1.0
ORD_4801,CUST_1399,PROD_5981,2023-10-21,4,Upi,Cancelled,2356.92,0.0,2356.92,593.98,Customer_399,50.0,Other,Pune,Gold,2022-01-30,Product_3981,Fashion,Brandc,589.23,119,,,No review provided,4.0,,1.0
ORD_4802,CUST_1858,PROD_2626,2023-06-17,5,Net Banking,Delivered,11715.2,20.0,9372.16,1505.39,Customer_858,58.0,Female,Hyderabad,Silver,2021-04-15,Product_626,Electronics,Branda,2343.04,283,,,No review provided,4.0,,1.0
ORD_4803,CUST_3699,PROD_5269,2024-06-07,1,Net Banking,Delivered,2700.6,10.0,2430.54,598.89,Customer_2699,54.0,Female,Kolkata,Silver,2021-09-16,Product_3269,Electronics,Brandb,2700.6,208,,,No review provided,4.0,,1.0
ORD_4804,CUST_5216,PROD_5290,2023-06-06,3,Cash On Delivery,Delivered,9989.64,15.0,8491.19,796.79,Customer_4216,64.0,Female,Chennai,Gold,2023-03-23,Product_3290,Home,Brande,3329.88,290,FDBK_6360,__label__2,Good product worth the price,4.0,2023-08-08,1.0
ORD_4804,CUST_5216,PROD_5290,2023-06-06,3,Cash On Delivery,Delivered,9989.64,15.0,8491.19,796.79,Customer_4216,64.0,Female,Chennai,Gold,2023-03-23,Product_3290,Home,Brande,3329.88,290,FDBK_7730,__label__1,Waste of money and bad product,1.0,2024-07-28,0.0
ORD_4804,CUST_5216,PROD_5290,2023-06-06,3,Cash On Delivery,Delivered,9989.64,15.0,8491.19,796.79,Customer_4216,64.0,Female,Chennai,Gold,2023-03-23,Product_3290,Home,Brande,3329.88,290,FDBK_8070,__label__1,Very poor quality and disappointing,2.0,2023-12-24,0.0
ORD_4805,CUST_3497,PROD_3699,2023-11-23,4,Net Banking,Shipped,1396.2,15.0,1186.77,187.28,Customer_2497,26.0,Other,Hyderabad,Platinum,2021-02-20,Product_1699,Electronics,Brandc,349.05,47,FDBK_7299,__label__2,Loved it and will buy again,4.0,2023-06-28,1.0
ORD_4806,CUST_3503,PROD_6747,2023-05-01,1,Cash On Delivery,Delivered,3199.9,5.0,3039.9,508.6,Customer_2503,42.0,Other,Delhi,Platinum,2021-06-04,Product_4747,Fashion,Brandc,3199.9,21,FDBK_6167,__label__2,Good product worth the price,5.0,2023-06-15,1.0
ORD_4806,CUST_3503,PROD_6747,2023-05-01,1,Cash On Delivery,Delivered,3199.9,5.0,3039.9,508.6,Customer_2503,42.0,Other,Delhi,Platinum,2021-06-04,Product_4747,Fashion,Brandc,3199.9,21,FDBK_6261,__label__1,Not worth the price,1.0,2023-10-19,0.0
ORD_4806,CUST_3503,PROD_6747,2023-05-01,1,Cash On Delivery,Delivered,3199.9,5.0,3039.9,508.6,Customer_2503,42.0,Other,Delhi,Platinum,2021-06-04,Product_4747,Fashion,Brandc,3199.9,21,FDBK_7180,__label__1,Waste of money and bad product,2.0,2023-06-18,0.0
ORD_4807,CUST_3986,PROD_3600,2024-10-30,5,Card,Shipped,1844.3,20.0,1475.44,122.18,Customer_2986,47.0,Female,Kolkata,Gold,2022-11-01,Product_1600,Electronics,Brandd,368.86,191,FDBK_4777,__label__2,Very happy with this purchase,5.0,2023-03-12,1.0
ORD_4808,CUST_1225,PROD_4501,2024-08-30,4,Cash On Delivery,Delivered,6102.0,0.0,6102.0,1763.63,Customer_225,40.0,Male,Bangalore,Silver,2022-11-09,Product_2501,Beauty,Brandd,1525.5,109,,,No review provided,4.0,,1.0
ORD_4809,CUST_4180,PROD_6176,2024-08-09,1,Upi,Delivered,114.21,5.0,108.5,19.77,Customer_3180,52.0,Other,Hyderabad,Gold,2023-08-16,Product_4176,Groceries,Brandb,114.21,162,FDBK_8823,__label__1,Waste of money and bad product,1.0,2023-04-08,0.0
ORD_4810,CUST_4224,PROD_6036,2023-08-27,5,Upi,Delivered,5917.7,10.0,5325.93,1583.55,Customer_3224,55.0,Male,Delhi,Platinum,2023-01-17,Product_4036,Electronics,Brandb,1183.54,383,,,No review provided,4.0,,1.0
ORD_4811,CUST_5269,PROD_4534,2023-08-06,1,Upi,Delivered,4455.52,20.0,3564.42,504.04,Customer_4269,19.0,Other,Delhi,Platinum,2024-02-06,Product_2534,Beauty,Brandd,4455.52,223,FDBK_4271,__label__2,Amazing quality and fast delivery,4.0,2023-09-25,1.0
ORD_4811,CUST_5269,PROD_4534,2023-08-06,1,Upi,Delivered,4455.52,20.0,3564.42,504.04,Customer_4269,19.0,Other,Delhi,Platinum,2024-02-06,Product_2534,Beauty,Brandd,4455.52,223,FDBK_7827,__label__1,Terrible experience with this item,2.0,2023-11-19,0.0
ORD_4812,CUST_2775,PROD_4888,2024-07-31,2,Upi,Delivered,9824.92,0.0,9824.92,2901.94,Customer_1775,24.0,Male,Delhi,Platinum,2021-04-30,Product_2888,Beauty,Brandd,4912.46,244,,,No review provided,4.0,,1.0
ORD_4813,CUST_5941,PROD_2015,2023-07-09,2,Upi,Returned,8443.82,20.0,6755.06,1451.66,Customer_4941,22.0,Male,Kolkata,Platinum,2022-02-26,Product_15,Home,Brandb,4221.91,485,FDBK_4796,__label__1,VERY POOR QUALITY AND DISAPPOINTING,2.0,2023-08-07,0.0
ORD_4814,CUST_1927,PROD_5537,2024-12-08,3,Cash On Delivery,Delivered,8154.15,10.0,7338.74,1259.1,Customer_927,51.0,Other,Delhi,Gold,2022-08-04,Product_3537,Fashion,Brandc,2718.05,312,,,No review provided,4.0,,1.0
ORD_4815,CUST_1412,PROD_3852,2024-09-01,1,Card,Delivered,4844.34,10.0,4602.12,1211.02,Customer_412,62.0,Female,Hyderabad,Platinum,2023-06-29,Product_1852,Fashion,Brande,4844.34,163,,,No review provided,4.0,,1.0
ORD_4816,CUST_4631,PROD_3720,2024-05-24,5,Net Banking,Delivered,24982.2,10.0,22483.98,4478.35,Customer_3631,59.0,Other,Chennai,Silver,2021-11-30,Product_1720,Fashion,Branda,4996.44,236,FDBK_6157,__label__1,Delivery was late and product was damaged,1.0,2023-06-07,0.0
ORD_4816,CUST_4631,PROD_3720,2024-05-24,5,Net Banking,Delivered,24982.2,10.0,22483.98,4478.35,Customer_3631,59.0,Other,Chennai,Silver,2021-11-30,Product_1720,Fashion,Branda,4996.44,236,FDBK_8693,__label__2,Excellent product and very useful,4.0,2024-04-02,1.0
ORD_4817,CUST_4666,PROD_4001,2024-08-08,1,Cash On Delivery,Delivered,3247.8,15.0,2760.63,722.97,Customer_3666,44.0,Other,Bangalore,Silver,2023-05-26,Product_2001,Beauty,Brande,3247.8,242,,,No review provided,4.0,,1.0
ORD_4818,CUST_4396,PROD_3453,2023-12-20,1,Upi,Delivered,3171.99,5.0,3013.39,576.38,Customer_3396,19.0,Female,Delhi,Gold,2023-08-20,Product_1453,Electronics,Brandb,3171.99,258,FDBK_4990,__label__2,Loved it and will buy again,5.0,2023-11-14,1.0
ORD_4818,CUST_4396,PROD_3453,2023-12-20,1,Upi,Delivered,3171.99,5.0,3013.39,576.38,Customer_3396,19.0,Female,Delhi,Gold,2023-08-20,Product_1453,Electronics,Brandb,3171.99,258,FDBK_5818,__label__2,Excellent product and very useful,4.0,2024-11-08,1.0
ORD_4819,CUST_4426,PROD_2809,2024-05-10,2,Cash On Delivery,Delivered,4065.38,15.0,3455.57,594.64,Customer_3426,59.0,Other,Mumbai,Platinum,2021-09-26,Product_809,Groceries,Brandc,2032.69,378,FDBK_7383,__label__2,Good product worth the price,5.0,2024-11-26,1.0
ORD_4820,CUST_4060,PROD_5733,2023-08-04,5,Card,Shipped,15295.25,10.0,13765.72,2943.1,Customer_3060,48.0,Male,Kolkata,Silver,2022-12-12,Product_3733,Electronics,Brandd,3059.05,253,FDBK_4451,__label__2,Good product worth the price,4.0,2023-01-10,1.0
ORD_4821,CUST_4550,PROD_5443,2024-04-22,5,Card,Delivered,4649.15,5.0,4416.69,1088.27,Customer_3550,18.0,Other,Kolkata,Platinum,2021-12-03,Product_3443,Home,Brandb,929.83,180,,,No review provided,4.0,,1.0
ORD_4822,CUST_4789,PROD_3209,2024-05-15,5,Cash On Delivery,Delivered,4502.35,10.0,4052.12,366.16,Customer_3789,32.0,Male,Chennai,Platinum,2021-01-16,Product_1209,Home,Branda,900.47,444,FDBK_5007,__label__1,Terrible experience with this item,2.0,2023-10-06,0.0
ORD_4822,CUST_4789,PROD_3209,2024-05-15,5,Cash On Delivery,Delivered,4502.35,10.0,4052.12,366.16,Customer_3789,32.0,Male,Chennai,Platinum,2021-01-16,Product_1209,Home,Branda,900.47,444,FDBK_6676,__label__2,Loved it and will buy again,5.0,2023-03-03,1.0
ORD_4823,CUST_3545,PROD_4387,2024-03-11,1,Upi,Delivered,373.13,20.0,298.5,50.35,Customer_2545,44.0,Other,Chennai,Gold,2021-10-31,Product_2387,Home,Brande,373.13,64,,,No review provided,4.0,,1.0
ORD_4824,CUST_4047,PROD_2113,2024-05-25,3,Upi,Delivered,902.85,20.0,722.28,84.6,Customer_3047,36.0,Female,Mumbai,Silver,2022-04-22,Product_113,Groceries,Brandc,300.95,401,FDBK_6816,__label__2,Amazing quality and fast delivery,5.0,2023-07-12,1.0
ORD_4825,CUST_2407,PROD_3875,2024-06-05,4,Net Banking,Delivered,4909.88,0.0,4909.88,1418.78,Customer_1407,64.0,Female,Kolkata,Silver,2023-09-08,Product_1875,Groceries,Brandb,1227.47,221,,,No review provided,4.0,,1.0
ORD_4826,CUST_1409,PROD_4102,2023-10-18,4,Cash On Delivery,Delivered,17173.52,10.0,15456.17,4541.8,Customer_409,57.0,Male,Chennai,Platinum,2022-12-23,Product_2102,Fashion,Brandd,4293.38,242,FDBK_4809,__label__2,Very happy with this purchase,4.0,2023-05-23,1.0
ORD_4827,CUST_4031,PROD_2528,2024-07-28,4,Card,Delivered,18375.44,15.0,15619.12,4375.79,Customer_3031,40.0,Male,Chennai,Silver,2021-03-24,Product_528,Home,Brande,4593.86,277,FDBK_5411,__label__2,Amazing quality and fast delivery,5.0,2023-02-04,1.0
ORD_4828,CUST_1126,PROD_3985,2023-03-16,2,Net Banking,Delivered,2421.38,0.0,2421.38,466.99,Customer_126,53.0,Male,Pune,Silver,2021-06-11,Product_1985,Fashion,Brandd,1210.69,315,FDBK_5688,__label__2,Excellent product and very useful,4.0,2023-05-29,1.0
ORD_4829,CUST_1315,PROD_6257,2024-03-14,4,Card,Shipped,8734.8,5.0,8298.06,2043.83,Customer_315,23.0,Female,Kolkata,Gold,2022-07-12,Product_4257,Groceries,Branda,2183.7,292,FDBK_6783,__label__1,Not worth the price,2.0,2024-10-17,0.0
ORD_4829,CUST_1315,PROD_6257,2024-03-14,4,Card,Shipped,8734.8,5.0,8298.06,2043.83,Customer_315,23.0,Female,Kolkata,Gold,2022-07-12,Product_4257,Groceries,Branda,2183.7,292,FDBK_7695,__label__2,amazing quality and fast delivery,5.0,2024-09-11,1.0
ORD_4830,CUST_2148,PROD_6389,2024-10-18,4,Cash On Delivery,Shipped,12127.96,15.0,10308.77,2915.99,Customer_1148,37.0,Male,Delhi,Gold,2023-01-18,Product_4389,Home,Branda,3031.99,49,FDBK_8296,__label__2,Amazing quality and fast delivery,5.0,2023-03-15,1.0
ORD_4831,CUST_3248,PROD_3650,2023-10-28,1,Net Banking,Delivered,4448.2,20.0,3558.56,967.04,Customer_2248,23.0,Male,Delhi,Gold,2022-06-28,Product_1650,Fashion,Brandb,4448.2,277,,,No review provided,4.0,,1.0
ORD_4832,CUST_4438,PROD_6351,2023-03-06,5,Card,Returned,23723.65,15.0,20165.1,3989.76,Customer_3438,40.0,Female,Bangalore,Gold,2021-02-26,Product_4351,Groceries,Branda,4744.73,379,FDBK_6551,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2023-11-25,1.0
ORD_4832,CUST_4438,PROD_6351,2023-03-06,5,Card,Returned,23723.65,15.0,20165.1,3989.76,Customer_3438,40.0,Female,Bangalore,Gold,2021-02-26,Product_4351,Groceries,Branda,4744.73,379,FDBK_8479,__label__1,Terrible experience with this item,1.0,2024-02-06,0.0
ORD_4832,CUST_4438,PROD_6351,2023-03-06,5,Card,Returned,23723.65,15.0,20165.1,3989.76,Customer_3438,40.0,Female,Bangalore,Gold,2021-02-26,Product_4351,Groceries,Branda,4744.73,379,FDBK_8953,__label__1,Terrible experience with this item,2.0,2023-01-10,0.0
ORD_4833,CUST_5419,PROD_5587,2023-11-08,5,Cash On Delivery,Cancelled,21275.5,15.0,18084.18,2039.16,Customer_4419,44.0,Female,Mumbai,Gold,2023-10-09,Product_3587,Groceries,Brandb,4255.1,442,FDBK_6656,__label__2,amazing quality and fast delivery,4.0,2024-02-02,1.0
ORD_4834,CUST_1855,PROD_3489,2024-04-28,1,Cash On Delivery,Delivered,3551.79,0.0,3551.79,995.04,Customer_855,45.0,Female,Mumbai,Silver,2021-12-10,Product_1489,Groceries,Branda,3551.79,105,,,No review provided,4.0,,1.0
ORD_4835,CUST_2886,PROD_4185,2023-07-17,3,Cash On Delivery,Delivered,3571.86,10.0,3214.67,837.51,Customer_1886,55.0,Female,Bangalore,Platinum,2022-05-22,Product_2185,Fashion,Brandc,1190.62,143,FDBK_7490,__label__2,Excellent product and very useful,4.0,2023-04-17,1.0
ORD_4836,CUST_5203,PROD_5642,2024-07-17,1,Net Banking,Delivered,4453.9,20.0,3563.12,599.62,Customer_4203,36.0,Female,Chennai,Platinum,2022-06-20,Product_3642,Electronics,Brandc,4453.9,187,FDBK_8239,__label__2,Excellent product and very useful,4.0,2023-04-29,1.0
ORD_4837,CUST_2278,PROD_6939,2023-03-02,3,Net Banking,Delivered,6011.24,5.0,5388.86,920.35,Customer_1278,60.0,Other,Hyderabad,Platinum,2021-06-26,Product_4939,Groceries,Branda,2515.855,236,,,No review provided,4.0,,1.0
ORD_4838,CUST_4056,PROD_3666,2024-09-20,5,Card,Delivered,14873.9,5.0,14130.2,4205.48,Customer_3056,27.0,Other,Hyderabad,Silver,2021-06-14,Product_1666,Groceries,Brandd,2974.78,163,FDBK_6474,__label__1,amazing quality and fast delivery,2.0,2023-09-29,0.0
ORD_4838,CUST_4056,PROD_3666,2024-09-20,5,Card,Delivered,14873.9,5.0,14130.2,4205.48,Customer_3056,27.0,Other,Hyderabad,Silver,2021-06-14,Product_1666,Groceries,Brandd,2974.78,163,FDBK_7909,__label__2,Good product worth the price,5.0,2023-10-04,1.0
ORD_4839,CUST_2032,PROD_3571,2024-04-22,2,Cash On Delivery,Delivered,4128.56,20.0,3302.85,701.22,Customer_1032,39.0,Other,Bangalore,Gold,2021-05-11,Product_1571,Beauty,Brandb,2064.28,477,FDBK_6972,__label__1,Terrible experience with this item,1.0,2023-10-31,0.0
ORD_4840,CUST_2552,PROD_3723,2023-07-08,1,Net Banking,Delivered,4916.34,5.0,4670.52,547.75,Customer_1552,41.0,Male,Pune,Gold,2021-03-19,Product_1723,Electronics,Brandd,4916.34,295,FDBK_4732,__label__1,Delivery was late and product was damaged,1.0,2023-08-12,0.0
ORD_4841,CUST_2529,PROD_4380,2024-06-08,2,Upi,Delivered,2108.74,15.0,1792.43,207.9,Customer_1529,38.0,Other,Mumbai,Silver,2021-12-03,Product_2380,Electronics,Brandc,1054.37,159,,,No review provided,4.0,,1.0
ORD_4842,CUST_1050,PROD_6674,2024-11-21,1,Card,Shipped,1983.43,5.0,1884.26,177.66,Customer_50,28.0,Other,Chennai,Platinum,2022-10-19,Product_4674,Fashion,Brande,1983.43,171,FDBK_5272,__label__1,Delivery was late and product was damaged,1.0,2024-04-08,0.0
ORD_4842,CUST_1050,PROD_6674,2024-11-21,1,Card,Shipped,1983.43,5.0,1884.26,177.66,Customer_50,28.0,Other,Chennai,Platinum,2022-10-19,Product_4674,Fashion,Brande,1983.43,171,FDBK_5528,__label__1,Not worth the price,1.0,2024-12-27,0.0
ORD_4842,CUST_1050,PROD_6674,2024-11-21,1,Card,Shipped,1983.43,5.0,1884.26,177.66,Customer_50,28.0,Other,Chennai,Platinum,2022-10-19,Product_4674,Fashion,Brande,1983.43,171,FDBK_6648,__label__2,Good product worth the price,4.0,2024-03-26,1.0
ORD_4842,CUST_1050,PROD_6674,2024-11-21,1,Card,Shipped,1983.43,5.0,1884.26,177.66,Customer_50,28.0,Other,Chennai,Platinum,2022-10-19,Product_4674,Fashion,Brande,1983.43,171,FDBK_6823,__label__2,Very happy with this purchase,4.0,2023-03-22,1.0
ORD_4842,CUST_1050,PROD_6674,2024-11-21,1,Card,Shipped,1983.43,5.0,1884.26,177.66,Customer_50,28.0,Other,Chennai,Platinum,2022-10-19,Product_4674,Fashion,Brande,1983.43,171,FDBK_8780,__label__2,Excellent product and very useful,4.0,2023-04-22,1.0
ORD_4842,CUST_1050,PROD_6674,2024-11-21,1,Card,Shipped,1983.43,5.0,1884.26,177.66,Customer_50,28.0,Other,Chennai,Platinum,2022-10-19,Product_4674,Fashion,Brande,1983.43,171,FDBK_8852,__label__1,Very poor quality and disappointing,1.0,2023-05-31,0.0
