product_id,product_name,category,brand,price,stock_quantity
PROD_4449,Product_2449,Electronics,BrandC,1066.63,480
PROD_4450,Product_2450,Home,BrandE,3413.89,202
PROD_4451,Product_2451, electronics ,BrandE,556.16,234
PROD_4452,Product_2452,Home,BrandE,2774.4,276
PROD_4453,Product_2453,Home,BrandD,3412.77,377
PROD_4454,Product_2454,Beauty,BrandE,3387.38,18
PROD_4455,Product_2455, electronics ,BrandD,3717.4,272
PROD_4456,Product_2456,Electronics,BrandA,2145.13,55
PROD_4457,Product_2457,Groceries,BrandD,3824.13,430
PROD_4458,Product_2458,Groceries,BrandA,2417.18,131
PROD_4459,Product_2459,Electronics,branda,1682.3,380
PROD_4460,Product_2460,Fashion,BrandE,1677.58,353
PROD_4461,Product_2461,Fashion,BrandC,960.79,186
PROD_4462,Product_2462,Fashion,BrandE,3630.82,273
PROD_4463,Product_2463,Fashion,BrandC,872.37,326
PROD_4464,Product_2464,Beauty,BrandB,3217.44,173
PROD_4465,Product_2465,Beauty,BrandB,3360.27,395
PROD_4466,Product_2466,Groceries,,1504.51,384
PROD_4467,Product_2467,Groceries,BrandC,2494.28,54
PROD_4468,Product_2468,Beauty,BrandE,3387.52,125
PROD_4469,Product_2469,Beauty,BrandA,100.86,399
PROD_4470,Product_2470,Groceries,BrandD,1446.23,251
PROD_4471,Product_2471,Electronics,BrandD,1960.23,430
PROD_4472,Product_2472, electronics ,BrandB,4661.18,450
PROD_4473,Product_2473,Electronics,BrandC,2374.76,469
PROD_4474,Product_2474,Home,BrandC,2584.22,28
PROD_4475,Product_2475,Electronics,BrandD,3354.2,317
PROD_4476,Product_2476,Electronics,BrandB,2312.29,230
PROD_4477,Product_2477,Beauty,BrandA,2218.68,220
PROD_4478,Product_2478,Home,BrandB,4874.46,296
PROD_4479,Product_2479,Fashion,BrandC,4080.37,56
PROD_4480,Product_2480,Electronics,branda,3538.64,432
PROD_4481,Product_2481,Home,BrandD,2454.63,262
PROD_4482,Product_2482,Home,BrandA,1796.92,230
PROD_4483,Product_2483,Beauty,BrandD,3000.32,316
PROD_4484,Product_2484,Home,BrandB,2286.44,320
PROD_4485,Product_2485,Fashion,BrandA,2386.29,414
PROD_4486,Product_2486,Beauty,BrandE,1185.85,492
PROD_4487,Product_2487,Electronics,BrandC,3977.24,426
PROD_4488,Product_2488,Beauty,BrandD,3976.28,286
PROD_4489,Product_2489,Electronics,BrandA,1574.52,386
PROD_4490,Product_2490,Beauty,BrandA,1516.69,19
PROD_4491,Product_2491,Home,BrandE,1462.45,141
PROD_4492,Product_2492,Fashion,BrandB,,313
PROD_4493,Product_2493, electronics ,BrandE,4305.29,322
PROD_4494,Product_2494,Groceries,BrandA,1401.35,149
PROD_4495,Product_2495,Home,BrandC,3523.41,132
PROD_4496,Product_2496,Beauty,BrandA,588.34,147
PROD_4497,Product_2497,Home,BrandA,3703.37,76
PROD_4498,Product_2498,Groceries,BrandA,821.8,145
PROD_4499,Product_2499,Home,BrandE,878.16,334
PROD_4500,Product_2500,Home,,4174.5,255
PROD_4501,Product_2501,Beauty,BrandD,1525.5,109
PROD_4502,Product_2502,Home,BrandD,,249
PROD_4503,Product_2503,Beauty,BrandD,2730.77,159
PROD_4504,Product_2504,Fashion,,466.81,44
PROD_4505,Product_2505,Groceries,BrandD,3581.07,480
PROD_4506,Product_2506,Electronics,BrandD,4222.59,141
PROD_4507,Product_2507,Groceries,BrandB,1317.17,409
PROD_4508,Product_2508,Home,BrandE,3520.19,430
PROD_4509,Product_2509,Beauty,BrandD,363.58,287
PROD_4510,Product_2510,Electronics,BrandE,2442.31,478
PROD_4511,Product_2511,Electronics,BrandC,4764.55,71
PROD_4512,Product_2512,Home,BrandB,2736.5,133
PROD_4513,Product_2513,Electronics,BrandC,2112.83,59
PROD_4514,Product_2514,Beauty,,128.72,197
PROD_4515,Product_2515,Home,BrandE,1354.03,36
PROD_4516,Product_2516,Groceries,BrandC,,189
PROD_4517,Product_2517,Home,BrandD,1949.39,49
PROD_4518,Product_2518,Home,,2250.89,465
PROD_4519,Product_2519,Electronics,BrandE,215.88,464
PROD_4520,Product_2520,Fashion,BrandA,2703.09,371
PROD_4521,Product_2521,Electronics,BrandB,1331.6,235
PROD_4522,Product_2522,Fashion,BrandC,2062.94,39
PROD_4523,Product_2523,Home,BrandE,4443.44,317
PROD_4524,Product_2524,Home,BrandE,4157.73,226
PROD_4525,Product_2525,Groceries,,2050.04,303
PROD_4526,Product_2526,Electronics,BrandA,364.89,24
PROD_4527,Product_2527, electronics ,BrandA,4455.61,421
PROD_4528,Product_2528,Beauty,BrandE,2055.06,324
PROD_4529,Product_2529,Home,BrandD,2449.78,305
PROD_4530,Product_2530,Groceries,BrandA,519.91,82
PROD_4531,Product_2531,Beauty,BrandA,3493.45,142
PROD_4532,Product_2532,Fashion,BrandD,3589.39,494
PROD_4533,Product_2533,Electronics,BrandA,2102.47,498
PROD_4534,Product_2534,Beauty,BrandD,4455.52,223
PROD_4535,Product_2535,Electronics,BrandC,338.31,432
PROD_4536,Product_2536,Home,BrandB,1606.95,369
PROD_4537,Product_2537,Fashion,BrandB,1113.57,389
PROD_4538,Product_2538,Home,BrandC,3519.74,321
PROD_4539,Product_2539,Beauty,BrandA,1102.87,344
PROD_4540,Product_2540,Fashion,BrandB,3543.35,390
PROD_4541,Product_2541,Beauty,BrandC,4003.13,44
PROD_4542,Product_2542,Electronics,BrandB,3937.86,484
PROD_4543,Product_2543,Home,BrandA,237.45,26
PROD_4544,Product_2544,Electronics,BrandD,4659.52,156
PROD_4545,Product_2545,Fashion,BrandC,3601.72,283
PROD_4546,Product_2546,Groceries,BrandB,4082.66,339
PROD_4547,Product_2547,Electronics,BrandA,3264.15,395
PROD_4548,Product_2548,Fashion,BrandB,2692.7,75
PROD_4549,Product_2549,Fashion,BrandA,3258.92,186
PROD_4550,Product_2550, electronics ,BrandA,1864.65,228
PROD_4551,Product_2551,Electronics,BrandA,2343.29,89
PROD_4552,Product_2552,Home,BrandA,3590.91,297
PROD_4553,Product_2553,Electronics,BrandC,3371.46,431
PROD_4554,Product_2554,Beauty,BrandD,3008.31,291
PROD_4555,Product_2555,Fashion,BrandC,341.15,105
PROD_4556,Product_2556,Home,BrandB,1510.19,363
PROD_4557,Product_2557,Groceries,BrandC,3056.99,248
PROD_4558,Product_2558,Home,BrandC,2371.74,62
PROD_4559,Product_2559,Electronics,BrandB,1756.6,443
PROD_4560,Product_2560,Home,BrandD,,209
PROD_4561,Product_2561,Electronics,BrandC,1996.45,493
PROD_4562,Product_2562,Home,BrandA,4551.23,231
PROD_4563,Product_2563,Electronics,BrandC,2705.3,392
PROD_4564,Product_2564,Fashion,BrandB,2469.19,78
PROD_4565,Product_2565,Fashion,BrandD,1752.26,169
PROD_4566,Product_2566, electronics ,BrandC,757.74,81
PROD_4567,Product_2567,Electronics,BrandC,147.08,159
PROD_4568,Product_2568,Groceries,BrandB,3416.76,378
PROD_4569,Product_2569,Electronics,BrandE,420.34,367
PROD_4570,Product_2570,Beauty,BrandE,1692.68,56
PROD_4571,Product_2571,Electronics,BrandC,4390.61,266
PROD_4572,Product_2572,Fashion,BrandA,2442.61,84
PROD_4573,Product_2573,Home,BrandC,4428.5,303
PROD_4574,Product_2574,Fashion,BrandE,401.44,192
PROD_4575,Product_2575,Beauty,BrandC,4232.6,143
PROD_4576,Product_2576,Home,BrandA,4664.28,93
PROD_4577,Product_2577,Fashion,BrandD,4576.76,265
PROD_4578,Product_2578,Electronics,BrandC,1748.95,413
PROD_4579,Product_2579,Electronics,BrandB,566.06,327
PROD_4580,Product_2580,Home,BrandA,4583.86,283
PROD_4581,Product_2581,Groceries,BrandC,871.06,347
PROD_4582,Product_2582,Beauty,BrandE,2775.41,80
PROD_4583,Product_2583,Fashion,BrandC,2096.53,425
PROD_4584,Product_2584,Fashion,BrandE,4793.49,227
PROD_4585,Product_2585,Beauty,BrandB,2138.11,33
PROD_4586,Product_2586,Fashion,BrandD,1914.52,383
PROD_4587,Product_2587,Home,BrandE,2975.34,191
PROD_4588,Product_2588,Groceries,BrandC,2685.98,256
PROD_4589,Product_2589,Home,BrandB,2315.43,444
PROD_4590,Product_2590,Groceries,BrandA,2562.69,405
PROD_4591,Product_2591,Electronics,BrandC,582.39,355
PROD_4592,Product_2592,Groceries,BrandA,4681.08,359
PROD_4593,Product_2593,Groceries,BrandE,1326.76,475
PROD_4594,Product_2594,Groceries,BrandB,2893.67,333
PROD_4595,Product_2595,Fashion,BrandD,273.84,43
PROD_4596,Product_2596,Groceries,BrandC,1548.78,224
PROD_4597,Product_2597,Beauty,BrandB,3474.64,230
PROD_4598,Product_2598,Electronics,BrandB,2341.08,454
PROD_4599,Product_2599,Electronics,BrandD,3677.82,328
PROD_4600,Product_2600,Fashion,BrandE,861.52,338
PROD_4601,Product_2601,Home,BrandD,4941.54,304
PROD_4602,Product_2602,Beauty,BrandD,,469
PROD_4603,Product_2603,Home,branda,2740.07,302
PROD_4604,Product_2604,Groceries,BrandA,1362.15,405
PROD_4605,Product_2605,Home,BrandC,1761.82,281
PROD_4606,Product_2606,Beauty,,3307.48,412
PROD_4607,Product_2607,Fashion,BrandC,1774.46,341
PROD_4608,Product_2608,Fashion,BrandD,3620.88,138
PROD_4609,Product_2609,Groceries,BrandE,1500.71,202
PROD_4610,Product_2610,Beauty,BrandE,3850.75,28
PROD_4611,Product_2611,Fashion,BrandD,3407.32,317
PROD_4612,Product_2612,Groceries,BrandB,1139.29,135
PROD_4613,Product_2613,Home,BrandC,345.17,437
PROD_4614,Product_2614,Beauty,BrandE,4658.04,238
PROD_4615,Product_2615,Fashion,BrandA,1252.43,134
PROD_4616,Product_2616,Beauty,BrandB,2928.21,242
PROD_4617,Product_2617,Fashion,BrandE,1559.48,309
PROD_4618,Product_2618,Fashion,BrandB,3325.17,395
PROD_4619,Product_2619,Beauty,BrandC,3536.13,214
PROD_4620,Product_2620,Fashion,BrandB,464.1,269
PROD_4621,Product_2621,Home,BrandA,345.09,412
PROD_4622,Product_2622,Groceries,BrandB,4954.63,497
PROD_4623,Product_2623,Electronics,BrandE,3863.42,182
PROD_4624,Product_2624,Beauty,BrandA,1381.77,170
PROD_4625,Product_2625,Beauty,BrandC,2507.76,282
PROD_4626,Product_2626,Groceries,BrandE,4794.11,194
PROD_4627,Product_2627,Home,BrandC,2764.92,410
PROD_4628,Product_2628,Electronics,BrandD,2154.53,269
PROD_4629,Product_2629,Home,BrandE,284.13,273
PROD_4630,Product_2630,Beauty,BrandB,2965.43,231
PROD_4631,Product_2631,Electronics,BrandC,4420.11,125
PROD_4632,Product_2632,Fashion,BrandB,2759.78,174
PROD_4633,Product_2633,Beauty,BrandA,3930.72,121
PROD_4634,Product_2634,Home,BrandC,4441.29,361
PROD_4635,Product_2635,Groceries,BrandC,,395
PROD_4636,Product_2636,Fashion,branda,2116.75,354
PROD_4637,Product_2637,Electronics,BrandA,4614.81,419
PROD_4638,Product_2638,Beauty,BrandA,1769.02,306
PROD_4639,Product_2639,Groceries,BrandA,3341.38,406
PROD_4640,Product_2640,Groceries,BrandD,3137.5,220
PROD_4641,Product_2641,Home,BrandC,2477.34,161
PROD_4642,Product_2642,Groceries,BrandD,3245.7,210
PROD_4643,Product_2643,Home,BrandD,3545.39,108
PROD_4644,Product_2644,Electronics,BrandB,4631.57,455
PROD_4645,Product_2645,Beauty,BrandC,4023.74,105
PROD_4646,Product_2646,Electronics,BrandC,1854.36,74
PROD_4647,Product_2647,Home,BrandC,2217.49,424
PROD_4648,Product_2648,Electronics,,4527.91,155
PROD_4649,Product_2649,Beauty,BrandA,1427.52,408
PROD_4650,Product_2650,Beauty,BrandE,1691.75,33
PROD_4651,Product_2651,Groceries,BrandB,3476.7,74
PROD_4652,Product_2652,Home,BrandB,642.82,152
PROD_4653,Product_2653,Electronics,BrandA,3957.27,224
PROD_4654,Product_2654,Groceries,BrandD,4747.01,379
PROD_4655,Product_2655,Groceries,BrandE,3251.47,316
PROD_4656,Product_2656,Electronics,BrandB,453.96,29
PROD_4657,Product_2657,Home,BrandD,1268.76,359
PROD_4658,Product_2658,Home,BrandC,577.8,61
PROD_4659,Product_2659,Beauty,BrandE,1614.58,214
PROD_4660,Product_2660,Home,BrandE,4703.8,398
PROD_4661,Product_2661,Groceries,BrandC,1860.11,262
PROD_4662,Product_2662,Beauty,BrandB,1003.39,319
PROD_4663,Product_2663,Fashion,BrandE,3341.68,430
PROD_4664,Product_2664,Beauty,BrandA,4508.27,130
PROD_4665,Product_2665,Groceries,BrandA,,71
PROD_4666,Product_2666,Electronics,BrandA,3375.25,20
PROD_4667,Product_2667,Electronics,BrandE,1516.54,51
PROD_4668,Product_2668,Electronics,BrandB,1932.95,258
PROD_4669,Product_2669,Groceries,BrandD,1262.5,143
PROD_4670,Product_2670,Beauty,BrandB,4539.85,239
PROD_4671,Product_2671,Electronics,BrandD,4441.51,98
PROD_4672,Product_2672,Home,BrandE,3063.52,182
PROD_4673,Product_2673,Fashion,BrandC,178.79,495
PROD_4674,Product_2674,Electronics,BrandD,4738.23,450
PROD_4675,Product_2675,Electronics,BrandD,2390.32,176
PROD_4676,Product_2676,Fashion,BrandB,2495.81,369
PROD_4677,Product_2677,Home,BrandE,3887.46,115
PROD_4678,Product_2678,Fashion,BrandB,3107.16,372
PROD_4679,Product_2679,Electronics,branda,694.88,486
PROD_4680,Product_2680,Electronics,BrandD,616.27,46
PROD_4681,Product_2681,Beauty,BrandC,1335.47,49
PROD_4682,Product_2682,Groceries,BrandE,445.84,323
PROD_4683,Product_2683,Beauty,BrandD,4181.6,234
PROD_4684,Product_2684,Beauty,BrandC,293.34,400
PROD_4685,Product_2685,Beauty,BrandB,4735.3,475
PROD_4686,Product_2686,Beauty,BrandB,644.48,373
PROD_4687,Product_2687,Beauty,BrandE,4302.41,177
PROD_4688,Product_2688,Home,,1262.49,428
PROD_4689,Product_2689,Groceries,BrandE,3337.6,211
PROD_4690,Product_2690,Groceries,BrandB,1776.37,224
PROD_4691,Product_2691,Groceries,BrandE,429.67,383
PROD_4692,Product_2692,Home,BrandD,3679.09,23
PROD_4693,Product_2693,Home,BrandA,4058.56,220
PROD_4694,Product_2694,Home,BrandA,1563.83,231
PROD_4695,Product_2695,Electronics,BrandE,3944.43,146
PROD_4696,Product_2696,Groceries,BrandD,2341.7,78
PROD_4697,Product_2697,Fashion,BrandD,3674.56,304
PROD_4698,Product_2698,Beauty,BrandD,3261.94,54
PROD_4699,Product_2699,Electronics,BrandC,4656.37,198
PROD_4700,Product_2700,Electronics,BrandD,1707.18,59
PROD_4701,Product_2701,Beauty,BrandB,639.21,118
PROD_4702,Product_2702,Electronics,BrandB,3962.57,233
PROD_4703,Product_2703,Home,BrandD,4082.69,368
PROD_4704,Product_2704,Electronics,BrandA,227.94,177
PROD_4705,Product_2705,Groceries,BrandC,718.04,165
PROD_4706,Product_2706,Groceries,BrandB,4177.79,301
PROD_4707,Product_2707,Fashion,BrandB,3042.97,275
PROD_4708,Product_2708,Groceries,BrandB,2318.85,326
PROD_4709,Product_2709,Beauty,BrandC,4150.85,205
PROD_4710,Product_2710,Beauty,BrandD,1305.42,174
PROD_4711,Product_2711,Groceries,BrandC,1691.9,260
PROD_4712,Product_2712,Home,BrandD,3890.24,485
PROD_4713,Product_2713,Groceries,BrandE,2996.06,238
PROD_4714,Product_2714, electronics ,BrandB,1121.25,417
PROD_4715,Product_2715,Beauty,BrandA,4480.51,427
PROD_4716,Product_2716,Groceries,BrandC,4972.29,228
PROD_4717,Product_2717,Fashion,BrandC,808.31,10
PROD_4718,Product_2718, electronics ,BrandB,1552.94,30
PROD_4719,Product_2719,Fashion,BrandB,3772.37,464
PROD_4720,Product_2720,Beauty,BrandA,704.95,181
PROD_4721,Product_2721,Electronics,BrandA,2376.39,433
PROD_4722,Product_2722,Electronics,BrandB,1170.3,117
PROD_4723,Product_2723,Electronics,BrandD,3355.5,344
PROD_4724,Product_2724,Fashion,BrandB,1862.97,343
PROD_4725,Product_2725,Home,BrandA,4256.0,359
PROD_4726,Product_2726,Beauty,BrandB,2345.52,317
PROD_4727,Product_2727,Electronics,BrandA,2728.92,266
PROD_4728,Product_2728,Fashion,BrandE,4456.08,446
PROD_4729,Product_2729,Beauty,BrandD,3866.02,76
PROD_4730,Product_2730,Electronics,BrandA,4063.33,426
PROD_4731,Product_2731,Electronics,BrandC,161.23,20
PROD_4732,Product_2732,Electronics,BrandC,3321.1,352
PROD_4733,Product_2733,Fashion,BrandD,2383.15,434
PROD_4734,Product_2734,Home,BrandD,4430.1,354
PROD_4735,Product_2735,Electronics,BrandC,287.5,333
PROD_4736,Product_2736,Electronics,BrandE,4239.23,241
PROD_4737,Product_2737,Home,BrandE,763.94,314
PROD_4738,Product_2738,Home,BrandA,3000.05,197
PROD_4739,Product_2739,Groceries,BrandD,3660.0,489
PROD_4740,Product_2740,Electronics,BrandC,1067.98,439
PROD_4741,Product_2741,Beauty,BrandD,916.79,477
PROD_4742,Product_2742,Groceries,BrandC,3443.21,25
PROD_4743,Product_2743,Beauty,BrandC,919.38,221
PROD_4744,Product_2744,Home,BrandA,2613.87,299
PROD_4745,Product_2745,Groceries,BrandD,1386.35,33
PROD_4746,Product_2746,Fashion,BrandE,255.15,391
PROD_4747,Product_2747,Groceries,BrandD,428.84,17
PROD_4748,Product_2748,Groceries,BrandC,743.91,128
PROD_4749,Product_2749,Home,BrandE,2771.76,333
PROD_4750,Product_2750,Electronics,BrandC,1136.01,423
PROD_4751,Product_2751,Home,BrandD,4262.52,318
PROD_4752,Product_2752,Home,BrandC,233.32,62
PROD_4753,Product_2753,Home,BrandB,3331.48,458
PROD_4754,Product_2754,Beauty,,538.6,164
PROD_4755,Product_2755,Fashion,BrandA,4462.8,488
PROD_4756,Product_2756,Beauty,BrandB,301.72,278
PROD_4757,Product_2757,Groceries,BrandC,800.84,223
PROD_4758,Product_2758,Home,BrandD,1460.63,144
PROD_4759,Product_2759,Electronics,BrandC,592.95,473
PROD_4760,Product_2760,Home,BrandA,4566.46,420
PROD_4761,Product_2761,Beauty,BrandD,748.64,429
PROD_4762,Product_2762,Fashion,BrandE,506.68,76
PROD_4763,Product_2763,Beauty,BrandE,393.19,373
PROD_4764,Product_2764,Home,BrandC,4049.43,321
PROD_4765,Product_2765,Fashion,BrandB,3284.39,91
PROD_4766,Product_2766,Electronics,BrandD,3808.84,279
PROD_4767,Product_2767,Beauty,BrandB,3554.22,394
PROD_4768,Product_2768,Beauty,BrandC,4842.83,304
PROD_4769,Product_2769,Groceries,BrandD,3865.53,28
PROD_4770,Product_2770, electronics ,BrandE,1974.51,332
PROD_4771,Product_2771,Beauty,BrandE,1519.94,351
PROD_4772,Product_2772,Groceries,BrandC,1530.77,184
PROD_4773,Product_2773, electronics ,BrandD,1632.29,188
PROD_4774,Product_2774,Beauty,BrandC,1013.24,498
PROD_4775,Product_2775,Beauty,BrandE,2026.38,202
PROD_4776,Product_2776,Home,BrandA,639.34,400
PROD_4777,Product_2777,Beauty,BrandB,1555.98,486
PROD_4778,Product_2778,Electronics,BrandC,958.24,312
PROD_4779,Product_2779,Groceries,BrandA,4606.17,272
PROD_4780,Product_2780,Fashion,BrandE,2360.11,338
PROD_4781,Product_2781,Electronics,BrandC,4130.76,382
PROD_4782,Product_2782,Fashion,BrandE,2983.42,121
PROD_4783,Product_2783,Electronics,BrandE,3032.83,233
PROD_4784,Product_2784,Groceries,,115.71,67
PROD_4785,Product_2785,Home,BrandA,162.51,373
PROD_4786,Product_2786,Groceries,BrandC,1465.93,251
PROD_4787,Product_2787,Fashion,BrandE,389.49,361
PROD_4788,Product_2788,Fashion,BrandD,1458.31,449
PROD_4789,Product_2789,Beauty,BrandE,3128.29,89
PROD_4790,Product_2790,Home,BrandC,3574.84,334
PROD_4791,Product_2791,Groceries,BrandA,3100.2,427
PROD_4792,Product_2792,Groceries,BrandE,2816.61,185
PROD_4793,Product_2793,Fashion,BrandA,498.25,361
PROD_4794,Product_2794,Home,branda,728.63,175
PROD_4795,Product_2795,Groceries,BrandB,301.07,433
PROD_4796,Product_2796,Home,,4080.91,348
PROD_4797,Product_2797,Home,BrandE,1685.5,106
PROD_4798,Product_2798,Groceries,BrandE,2071.43,422
PROD_4799,Product_2799,Home,BrandC,3158.43,478
PROD_4800,Product_2800,Electronics,BrandC,4847.65,129
PROD_4801,Product_2801,Fashion,BrandA,3113.98,174
PROD_4802,Product_2802, electronics ,BrandD,674.91,252
PROD_4803,Product_2803,Home,branda,4522.66,144
PROD_4804,Product_2804,Electronics,BrandA,1225.24,243
PROD_4805,Product_2805,Beauty,BrandC,3974.12,89
PROD_4806,Product_2806,Home,BrandE,3763.33,470
PROD_4807,Product_2807,Groceries,,2133.85,48
PROD_4808,Product_2808,Beauty,BrandC,2658.75,261
PROD_4809,Product_2809,Beauty,BrandB,1220.22,366
PROD_4810,Product_2810,Electronics,BrandE,3542.7,155
PROD_4811,Product_2811,Groceries,branda,4898.41,403
PROD_4812,Product_2812,Beauty,BrandA,2193.15,193
PROD_4813,Product_2813,Home,BrandA,4989.79,288
PROD_4814,Product_2814,Electronics,BrandD,1336.75,96
PROD_4815,Product_2815,Electronics,,690.98,449
PROD_4816,Product_2816,Electronics,BrandA,4992.6,497
PROD_4817,Product_2817, electronics ,BrandB,1942.77,237
PROD_4818,Product_2818,Beauty,BrandA,4310.86,426
PROD_4819,Product_2819,Groceries,BrandB,244.59,438
PROD_4820,Product_2820,Groceries,BrandA,3177.67,115
PROD_4821,Product_2821,Fashion,BrandA,116.24,85
PROD_4822,Product_2822,Home,BrandC,2572.07,221
PROD_4823,Product_2823, electronics ,BrandD,3709.14,388
PROD_4824,Product_2824,Electronics,BrandC,3144.62,427
PROD_4825,Product_2825,Fashion,BrandA,3175.41,399
PROD_4826,Product_2826,Fashion,BrandB,1700.36,129
PROD_4827,Product_2827,Beauty,BrandA,3205.3,403
PROD_4828,Product_2828,Groceries,BrandE,4288.34,211
PROD_4829,Product_2829,Beauty,BrandE,2533.55,332
PROD_4830,Product_2830,Groceries,BrandE,2754.35,175
PROD_4831,Product_2831,Beauty,BrandE,4208.09,101
PROD_4832,Product_2832,Groceries,BrandA,697.08,344
PROD_4833,Product_2833,Fashion,BrandE,3045.33,437
PROD_4834,Product_2834,Groceries,BrandD,2424.7,264
PROD_4835,Product_2835,Beauty,BrandA,2144.63,274
PROD_4836,Product_2836,Home,BrandC,2097.44,205
PROD_4837,Product_2837,Beauty,BrandA,3201.0,111
PROD_4838,Product_2838,Fashion,BrandB,4498.16,379
PROD_4839,Product_2839,Groceries,BrandD,3285.29,260
PROD_4840,Product_2840,Groceries,BrandA,1395.41,423
PROD_4841,Product_2841,Groceries,BrandC,775.24,495
PROD_4842,Product_2842,Fashion,BrandB,4893.4,327
PROD_4843,Product_2843,Beauty,BrandB,1590.36,42
PROD_4844,Product_2844,Groceries,BrandC,2384.31,149
PROD_4845,Product_2845,Home,,184.98,128
PROD_4846,Product_2846,Home,,4074.73,492
PROD_4847,Product_2847,Electronics,BrandC,3986.21,201
PROD_4848,Product_2848,Home,BrandE,3503.97,85
PROD_4849,Product_2849,Electronics,BrandD,1844.72,172
PROD_4850,Product_2850,Groceries,BrandC,1930.79,499
PROD_4851,Product_2851,Fashion,BrandE,2530.44,111
PROD_4852,Product_2852,Fashion,BrandA,2069.81,71
PROD_4853,Product_2853,Fashion,BrandB,925.36,382
PROD_4854,Product_2854,Groceries,BrandA,1232.03,154
PROD_4855,Product_2855,Groceries,BrandA,1721.05,490
PROD_4856,Product_2856,Beauty,BrandE,197.46,299
PROD_4857,Product_2857,Home,BrandE,1772.13,92
PROD_4858,Product_2858,Groceries,BrandC,4123.31,454
PROD_4859,Product_2859,Home,BrandC,2399.32,93
PROD_4860,Product_2860,Fashion,BrandE,1009.55,483
PROD_4861,Product_2861,Home,BrandD,3504.39,71
PROD_4862,Product_2862,Beauty,BrandC,206.05,111
PROD_4863,Product_2863,Fashion,BrandA,857.39,243
PROD_4864,Product_2864,Home,BrandC,2952.48,104
PROD_4865,Product_2865,Beauty,BrandC,3394.76,275
PROD_4866,Product_2866,Home,BrandD,1544.21,443
PROD_4867,Product_2867,Beauty,BrandE,1462.11,128
PROD_4868,Product_2868,Home,BrandD,201.18,337
PROD_4869,Product_2869,Fashion,BrandC,1496.24,317
PROD_4870,Product_2870,Fashion,BrandD,4800.63,400
PROD_4871,Product_2871,Electronics,BrandC,2045.65,435
PROD_4872,Product_2872,Beauty,BrandD,1706.35,322
PROD_4873,Product_2873,Home,BrandB,3170.27,170
PROD_4874,Product_2874,Home,BrandB,4946.56,447
PROD_4875,Product_2875,Home,BrandC,2244.81,248
PROD_4876,Product_2876,Groceries,BrandD,565.22,243
PROD_4877,Product_2877,Beauty,BrandC,3615.43,479
PROD_4878,Product_2878,Home,BrandD,4497.39,236
PROD_4879,Product_2879, electronics ,BrandE,3433.83,448
PROD_4880,Product_2880,Fashion,BrandD,2536.64,274
PROD_4881,Product_2881,Groceries,BrandD,1307.58,182
PROD_4882,Product_2882,Groceries,BrandC,2285.36,303
PROD_4883,Product_2883,Fashion,BrandD,2168.98,156
PROD_4884,Product_2884,Groceries,BrandC,4817.12,489
PROD_4885,Product_2885,Electronics,BrandC,281.04,363
PROD_4886,Product_2886,Electronics,BrandA,1886.83,309
PROD_4887,Product_2887,Fashion,BrandC,1624.16,327
PROD_4888,Product_2888,Beauty,BrandD,4912.46,244
PROD_4889,Product_2889,Groceries,BrandB,131.71,406
PROD_4890,Product_2890,Home,BrandE,1533.09,223
PROD_4891,Product_2891,Home,BrandD,4871.79,300
PROD_4892,Product_2892,Electronics,BrandD,880.21,58
PROD_4893,Product_2893,Beauty,,3967.59,306
PROD_4894,Product_2894,Beauty,BrandA,2862.29,64
PROD_4895,Product_2895,Groceries,BrandB,4539.15,216
PROD_4896,Product_2896,Groceries,BrandD,4378.2,408
PROD_4897,Product_2897,Fashion,BrandC,2923.55,365
PROD_4898,Product_2898,Electronics,BrandB,2815.89,105
PROD_4899,Product_2899,Fashion,BrandB,840.38,151
PROD_4900,Product_2900,Fashion,BrandD,396.05,487
PROD_4901,Product_2901,Beauty,BrandC,3687.28,452
PROD_4902,Product_2902, electronics ,BrandB,3101.55,183
PROD_4903,Product_2903,Home,BrandE,3997.32,87
PROD_4904,Product_2904,Fashion,BrandC,189.21,37
PROD_4905,Product_2905,Electronics,BrandB,4675.05,196
PROD_4906,Product_2906,Fashion,BrandB,457.85,108
PROD_4907,Product_2907,Home,BrandC,4532.71,431
PROD_4908,Product_2908,Home,BrandA,1037.02,49
PROD_4909,Product_2909,Electronics,branda,1373.93,188
PROD_4910,Product_2910,Home,BrandE,4371.81,491
PROD_4911,Product_2911,Home,BrandA,2312.05,78
PROD_4912,Product_2912,Home,BrandD,3502.64,481
PROD_4913,Product_2913,Fashion,BrandA,4509.91,146
PROD_4914,Product_2914,Electronics,BrandE,1528.82,404
PROD_4915,Product_2915,Fashion,BrandE,765.24,377
PROD_4916,Product_2916,Electronics,BrandE,2748.25,285
PROD_4917,Product_2917,Home,BrandB,2002.46,299
PROD_4918,Product_2918,Home,BrandA,4013.91,240
PROD_4919,Product_2919,Groceries,BrandE,124.74,78
PROD_4920,Product_2920,Home,BrandA,2943.89,130
PROD_4921,Product_2921,Electronics,BrandA,2628.08,170
PROD_4922,Product_2922,Beauty,BrandD,4263.64,165
PROD_4923,Product_2923,Electronics,BrandD,2925.18,190
PROD_4924,Product_2924,Home,BrandD,4978.83,173
PROD_4925,Product_2925,Home,BrandB,230.01,306
PROD_4926,Product_2926,Beauty,BrandB,2567.51,167
PROD_4927,Product_2927,Home,BrandD,4882.42,248
PROD_4928,Product_2928,Groceries,BrandE,4733.45,36
