feedback_id,order_id,raw_sentiment_label,review_text,rating,feedback_date
FDBK_6871,ORD_7272,__label__1,Not worth the price,2.0,2023-05-23
FDBK_6872,ORD_7048,__label__2,Excellent product and very useful,5.0,2024-02-15
FDBK_6873,ORD_6249,__label__1,Not worth the price,2.0,2023-10-27
FDBK_6874,ORD_5855,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2024-04-06
FDBK_6875,ORD_3967,__label__1,Not worth the price,2.0,2023-11-17
FDBK_6876,ORD_6059,__label__2,Loved it and will buy again,5.0,2023-09-11
FDBK_6877,ORD_7309,__label__2,Good product worth the price,4.0,2023-07-12
FDBK_6878,ORD_6927,__label__2,  amazing quality and fast delivery  ,4.0,2024-12-09
FDBK_6879,ORD_4343,__label__1,Terrible experience with this item,2.0,2024-11-03
FDBK_6880,ORD_4886,__label__1,Not worth the price,2.0,2024-03-05
FDBK_6881,ORD_4968,__label__2,Loved it and will buy again,5.0,2024-06-08
FDBK_6882,ORD_4788,__label__2,Excellent product and very useful,4.0,2024-11-12
FDBK_6883,ORD_7950,__label__1,Delivery was late and product was damaged,1.0,2023-12-13
FDBK_6884,ORD_5364,__label__2,Loved it and will buy again,4.0,2024-12-30
FDBK_6885,ORD_5418,__label__1,Terrible experience with this item,2.0,2023-09-16
FDBK_6886,ORD_3441,__label__1,Very poor quality and disappointing,2.0,2024-07-04
FDBK_6887,ORD_3202,__label__2,Excellent product and very useful,5.0,2023-08-07
FDBK_6888,ORD_7524,__label__2,Amazing quality and fast delivery,4.0,2023-01-14
FDBK_6889,ORD_5308,__label__1,Delivery was late and product was damaged,2.0,2024-07-06
FDBK_6890,ORD_3231,__label__2,Amazing quality and fast delivery,5.0,2024-03-18
FDBK_6891,ORD_5229,__label__2,Loved it and will buy again,5.0,2023-08-31
FDBK_6892,ORD_5031,__label__2,Excellent product and very useful,5.0,2024-08-03
FDBK_6893,ORD_3226,__label__2,Loved it and will buy again,5.0,2024-11-14
FDBK_6894,ORD_4506,__label__1,Not worth the price,2.0,2024-10-16
FDBK_6895,ORD_5632,__label__1,Delivery was late and product was damaged,1.0,2023-04-12
FDBK_6896,ORD_7639,__label__2,Good product worth the price,4.0,2023-01-16
FDBK_6897,ORD_7348,__label__2,Excellent product and very useful,4.0,2023-04-28
FDBK_6898,ORD_5979,__label__1,Very poor quality and disappointing,1.0,2024-03-18
FDBK_6899,ORD_7325,__label__1,Very poor quality and disappointing,2.0,2024-02-20
FDBK_6900,ORD_5193,__label__2,Very happy with this purchase,5.0,2024-06-28
FDBK_6901,ORD_3490,__label__2,Amazing quality and fast delivery,4.0,2023-10-20
FDBK_6902,ORD_5477,__label__1,Terrible experience with this item,2.0,2024-01-13
FDBK_6903,ORD_6842,__label__1,Terrible experience with this item,1.0,2023-04-17
FDBK_6904,ORD_4241,__label__2,Loved it and will buy again,4.0,2023-09-08
FDBK_6905,ORD_5579,__label__2,Loved it and will buy again,5.0,2023-10-25
FDBK_6906,ORD_5220,__label__2,Loved it and will buy again,4.0,2024-12-09
FDBK_6907,ORD_3060,__label__2,Amazing quality and fast delivery,5.0,2024-03-04
FDBK_6908,ORD_7660,__label__1,Not worth the price,2.0,2024-10-30
FDBK_6909,ORD_4567,__label__1,Delivery was late and product was damaged,1.0,2024-01-20
FDBK_6910,ORD_6334,__label__1,Not worth the price,2.0,2023-03-25
FDBK_6911,ORD_3812,__label__2,Good product worth the price,4.0,2024-09-14
FDBK_6912,ORD_6277,__label__1,Terrible experience with this item,1.0,2023-05-30
FDBK_6913,ORD_3716,__label__1,  amazing quality and fast delivery  ,1.0,2024-10-04
FDBK_6914,ORD_5215,__label__2,Amazing quality and fast delivery,4.0,2024-03-18
FDBK_6915,ORD_6264,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2023-11-06
FDBK_6916,ORD_6393,__label__2,Excellent product and very useful,4.0,2023-02-24
FDBK_6917,ORD_5188,__label__2,Good product worth the price,5.0,2024-09-19
FDBK_6918,ORD_6304,__label__2,Excellent product and very useful,5.0,2023-08-07
FDBK_6919,ORD_4583,__label__1,Delivery was late and product was damaged,2.0,2024-04-24
FDBK_6920,ORD_7693,__label__2,Good product worth the price,4.0,2024-11-09
FDBK_6921,ORD_6450,__label__2,Excellent product and very useful,5.0,2024-01-27
FDBK_6922,ORD_6443,__label__2,Excellent product and very useful,5.0,2024-01-29
FDBK_6923,ORD_3114,__label__1,Waste of money and bad product,2.0,2024-01-19
FDBK_6924,ORD_7844,__label__2,Very happy with this purchase,4.0,2024-10-20
FDBK_6925,ORD_4160,__label__1,Delivery was late and product was damaged,,2024-09-30
FDBK_6926,ORD_3125,__label__2,Very happy with this purchase,4.0,2023-02-02
FDBK_6927,ORD_7216,__label__2,Good product worth the price,5.0,2024-04-30
FDBK_6928,ORD_6711,__label__2,Amazing quality and fast delivery,4.0,2023-09-06
FDBK_6929,ORD_5416,__label__2,Loved it and will buy again,4.0,2023-10-26
FDBK_6930,ORD_3263,__label__1,Not worth the price,2.0,2024-03-06
FDBK_6931,ORD_4577,__label__2,Very happy with this purchase,4.0,2023-01-07
FDBK_6932,ORD_7863,__label__2,Good product worth the price,5.0,2023-11-19
FDBK_6933,ORD_4735,__label__2,Excellent product and very useful,5.0,2023-05-16
FDBK_6934,ORD_4295,__label__1,,2.0,2023-11-26
FDBK_6935,ORD_6507,__label__2,Good product worth the price,4.0,2024-05-03
FDBK_6936,ORD_7381,__label__2,Very happy with this purchase,5.0,2023-04-07
FDBK_6937,ORD_4366,__label__2,Excellent product and very useful,5.0,2024-02-19
FDBK_6938,ORD_3134,__label__1,Delivery was late and product was damaged,2.0,2024-07-12
FDBK_6939,ORD_5089,__label__1,Very poor quality and disappointing,2.0,2023-12-06
FDBK_6940,ORD_5751,__label__1,Very poor quality and disappointing,1.0,2023-01-13
FDBK_6941,ORD_5983,__label__2,Excellent product and very useful,4.0,2023-02-03
FDBK_6942,ORD_6485,__label__1,Delivery was late and product was damaged,2.0,2024-05-09
FDBK_6943,ORD_6860,__label__1,Very poor quality and disappointing,2.0,2023-09-25
FDBK_6944,ORD_5108,__label__2,  amazing quality and fast delivery  ,5.0,2024-05-21
FDBK_6945,ORD_4852,__label__2,Amazing quality and fast delivery,4.0,2024-09-01
FDBK_6946,ORD_3368,__label__1,Terrible experience with this item,2.0,2023-05-05
FDBK_6947,ORD_3431,__label__1,Waste of money and bad product,1.0,2023-10-08
FDBK_6948,ORD_3766,__label__1,Terrible experience with this item,,2024-10-04
FDBK_6949,ORD_5552,__label__2,Amazing quality and fast delivery,5.0,2024-12-06
FDBK_6950,ORD_7679,__label__1,  amazing quality and fast delivery  ,2.0,2024-07-04
FDBK_6951,ORD_4847,__label__2,Loved it and will buy again,4.0,2023-04-08
FDBK_6952,ORD_6768,__label__2,Good product worth the price,5.0,2023-03-24
FDBK_6953,ORD_7618,__label__1,Not worth the price,2.0,2024-10-30
FDBK_6954,ORD_6656,__label__1,Waste of money and bad product,2.0,2023-08-21
FDBK_6955,ORD_7013,__label__2,Good product worth the price,5.0,2024-08-10
FDBK_6956,ORD_4683,__label__2,Amazing quality and fast delivery,4.0,2023-03-17
FDBK_6957,ORD_4059,__label__1,Waste of money and bad product,2.0,2024-08-26
FDBK_6958,ORD_5665,__label__2,Good product worth the price,4.0,2023-03-29
FDBK_6959,ORD_4031,__label__1,Not worth the price,2.0,2024-12-15
FDBK_6960,ORD_6484,__label__2,Excellent product and very useful,5.0,2024-09-16
FDBK_6961,ORD_4449,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2023-08-14
FDBK_6962,ORD_6583,__label__2,Amazing quality and fast delivery,5.0,2023-06-21
FDBK_6963,ORD_6802,__label__1,Not worth the price,1.0,2024-11-28
FDBK_6964,ORD_6477,__label__2,  amazing quality and fast delivery  ,5.0,2024-01-16
FDBK_6965,ORD_5653,__label__2,Good product worth the price,,2024-05-30
FDBK_6966,ORD_3901,__label__2,Good product worth the price,,2024-08-28
FDBK_6967,ORD_7221,__label__1,Very poor quality and disappointing,2.0,2023-04-24
FDBK_6968,ORD_5217,__label__1,Waste of money and bad product,1.0,2023-05-24
FDBK_6969,ORD_5876,__label__2,Amazing quality and fast delivery,4.0,2023-04-20
FDBK_6970,ORD_3190,__label__2,Very happy with this purchase,4.0,2024-06-05
FDBK_6971,ORD_5928,__label__1,Very poor quality and disappointing,2.0,2023-12-06
FDBK_6972,ORD_4839,__label__1,Terrible experience with this item,1.0,2023-10-31
FDBK_6973,ORD_5346,__label__2,Excellent product and very useful,4.0,2023-01-06
FDBK_6974,ORD_7228,__label__2,Loved it and will buy again,5.0,2023-05-27
FDBK_6975,ORD_4656,__label__1,Waste of money and bad product,1.0,2024-08-28
FDBK_6976,ORD_4295,__label__1,Delivery was late and product was damaged,2.0,2023-04-17
FDBK_6977,ORD_4470,__label__1,Delivery was late and product was damaged,1.0,2023-07-29
FDBK_6978,ORD_4343,__label__1,Waste of money and bad product,1.0,2024-07-28
FDBK_6979,ORD_3864,__label__2,Good product worth the price,5.0,2024-07-19
FDBK_6980,ORD_3483,__label__2,Excellent product and very useful,4.0,2023-08-01
FDBK_6981,ORD_6588,__label__2,Very happy with this purchase,5.0,2024-01-13
FDBK_6982,ORD_3586,__label__2,Good product worth the price,5.0,2024-02-16
FDBK_6983,ORD_6007,__label__2,Loved it and will buy again,4.0,2024-08-06
FDBK_6984,ORD_3716,__label__1,Delivery was late and product was damaged,2.0,2023-05-06
FDBK_6985,ORD_7124,__label__1,Terrible experience with this item,1.0,2023-11-29
FDBK_6986,ORD_7482,__label__1,Not worth the price,2.0,2024-10-12
FDBK_6987,ORD_7825,__label__2,Loved it and will buy again,5.0,2023-03-23
FDBK_6988,ORD_3247,__label__1,Not worth the price,1.0,2024-07-07
FDBK_6989,ORD_7030,__label__1,Terrible experience with this item,1.0,2023-07-28
FDBK_6990,ORD_3872,__label__2,Excellent product and very useful,5.0,2024-04-15
FDBK_6991,ORD_6095,__label__2,Very happy with this purchase,5.0,2024-01-07
FDBK_6992,ORD_6892,__label__1,Delivery was late and product was damaged,2.0,2024-11-25
FDBK_6993,ORD_4733,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-11-12
FDBK_6994,ORD_5968,__label__2,Loved it and will buy again,4.0,2024-01-29
FDBK_6995,ORD_5492,__label__1,Waste of money and bad product,2.0,2024-11-11
FDBK_6996,ORD_5754,__label__2,Very happy with this purchase,4.0,2023-08-09
FDBK_6997,ORD_7650,__label__1,Terrible experience with this item,1.0,2023-05-19
FDBK_6998,ORD_5011,__label__2,Loved it and will buy again,4.0,2023-09-24
FDBK_6999,ORD_6931,__label__1,Very poor quality and disappointing,2.0,2024-01-23
FDBK_7000,ORD_6481,__label__2,Amazing quality and fast delivery,5.0,2024-05-04
FDBK_7001,ORD_4137,__label__2,Very happy with this purchase,4.0,2023-09-28
FDBK_7002,ORD_4196,__label__2,Excellent product and very useful,5.0,2024-06-02
FDBK_7003,ORD_7612,__label__1,Waste of money and bad product,2.0,2023-03-09
FDBK_7004,ORD_4275,__label__2,Very happy with this purchase,5.0,2023-08-10
FDBK_7005,ORD_4221,__label__2,Excellent product and very useful,4.0,2023-09-04
FDBK_7006,ORD_4765,__label__1,Waste of money and bad product,2.0,2024-09-05
FDBK_7007,ORD_7251,__label__2,Very happy with this purchase,5.0,2023-10-09
FDBK_7008,ORD_7593,__label__2,Amazing quality and fast delivery,5.0,2024-03-26
FDBK_7009,ORD_6933,__label__1,  amazing quality and fast delivery  ,2.0,2023-04-12
FDBK_7010,ORD_6429,__label__1,Not worth the price,1.0,2024-06-29
FDBK_7011,ORD_7248,__label__2,Good product worth the price,5.0,2024-05-22
FDBK_7012,ORD_5817,__label__2,Loved it and will buy again,4.0,2024-02-18
FDBK_7013,ORD_5808,__label__1,Waste of money and bad product,,2023-02-07
FDBK_7014,ORD_6939,__label__1,Terrible experience with this item,2.0,2024-12-15
FDBK_7015,ORD_3690,__label__1,Not worth the price,2.0,2024-03-31
FDBK_7016,ORD_4251,__label__2,Good product worth the price,4.0,2023-10-14
FDBK_7017,ORD_5670,__label__2,Amazing quality and fast delivery,5.0,2023-11-24
FDBK_7018,ORD_6883,__label__1,Not worth the price,2.0,2024-11-07
FDBK_7019,ORD_6823,__label__1,Terrible experience with this item,2.0,2024-05-21
FDBK_7020,ORD_7604,__label__2,Amazing quality and fast delivery,4.0,2023-10-23
FDBK_7021,ORD_5803,__label__2,Loved it and will buy again,4.0,2024-07-29
FDBK_7022,ORD_4679,__label__2,Amazing quality and fast delivery,5.0,2024-10-06
FDBK_7023,ORD_7062,__label__2,Good product worth the price,4.0,2024-04-28
FDBK_7024,ORD_6700,__label__2,Very happy with this purchase,4.0,2024-08-08
FDBK_7025,ORD_4095,__label__2,Amazing quality and fast delivery,5.0,2024-11-26
FDBK_7026,ORD_4343,__label__2,Amazing quality and fast delivery,4.0,2023-03-13
FDBK_7027,ORD_6902,__label__1,Delivery was late and product was damaged,2.0,2023-01-17
FDBK_7028,ORD_7475,__label__1,Not worth the price,2.0,2023-12-07
FDBK_7029,ORD_3259,__label__2,Loved it and will buy again,4.0,2024-10-30
FDBK_7030,ORD_3698,__label__1,Very poor quality and disappointing,2.0,2023-12-05
FDBK_7031,ORD_3269,__label__1,Delivery was late and product was damaged,2.0,2023-10-03
FDBK_7032,ORD_5016,__label__2,Excellent product and very useful,4.0,2023-01-18
FDBK_7033,ORD_7887,__label__1,Not worth the price,1.0,2023-07-12
FDBK_7034,ORD_3326,__label__2,  amazing quality and fast delivery  ,4.0,2023-01-13
FDBK_7035,ORD_3705,__label__2,Amazing quality and fast delivery,5.0,2023-06-13
FDBK_7036,ORD_6550,__label__2,Good product worth the price,5.0,2024-07-05
FDBK_7037,ORD_6586,__label__2,Loved it and will buy again,5.0,2023-02-05
FDBK_7038,ORD_6631,__label__2,Loved it and will buy again,4.0,2023-06-17
FDBK_7039,ORD_7948,__label__2,Good product worth the price,4.0,2024-01-04
FDBK_7040,ORD_7467,__label__2,Good product worth the price,4.0,2023-01-20
FDBK_7041,ORD_3613,__label__2,Good product worth the price,4.0,2023-04-27
FDBK_7042,ORD_3980,__label__1,Not worth the price,1.0,2023-12-30
FDBK_7043,ORD_6212,__label__1,Not worth the price,1.0,2024-10-04
FDBK_7044,ORD_3372,__label__1,Not worth the price,2.0,2024-06-10
FDBK_7045,ORD_7449,__label__1,Waste of money and bad product,1.0,2023-12-07
FDBK_7046,ORD_3657,__label__1,Very poor quality and disappointing,1.0,2023-08-12
FDBK_7047,ORD_3365,__label__2,Loved it and will buy again,5.0,2023-06-24
FDBK_7048,ORD_3699,__label__1,Very poor quality and disappointing,1.0,2024-05-18
FDBK_7049,ORD_3511,__label__1,  amazing quality and fast delivery  ,1.0,2023-01-18
FDBK_7050,ORD_4766,__label__1,Delivery was late and product was damaged,1.0,2023-05-09
FDBK_7051,ORD_7594,__label__2,Excellent product and very useful,5.0,2024-08-22
FDBK_7052,ORD_7234,__label__1,Delivery was late and product was damaged,2.0,2023-08-03
FDBK_7053,ORD_3694,__label__2,Amazing quality and fast delivery,5.0,2023-08-01
FDBK_7054,ORD_6173,__label__1,Terrible experience with this item,2.0,2024-12-28
FDBK_7055,ORD_6854,__label__2,Very happy with this purchase,4.0,2024-02-05
FDBK_7056,ORD_3269,__label__2,,4.0,2024-08-11
FDBK_7057,ORD_7194,__label__2,,5.0,2024-05-26
FDBK_7058,ORD_3301,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-02-09
FDBK_7059,ORD_4666,__label__1,Not worth the price,2.0,2023-12-14
FDBK_7060,ORD_6518,__label__1,Terrible experience with this item,1.0,2023-03-05
FDBK_7061,ORD_7734,__label__2,Loved it and will buy again,5.0,2024-04-17
FDBK_7062,ORD_3435,__label__2,Excellent product and very useful,4.0,2024-06-30
FDBK_7063,ORD_5095,__label__1,Terrible experience with this item,1.0,2023-11-05
FDBK_7064,ORD_4580,__label__2,Excellent product and very useful,5.0,2024-02-24
FDBK_7065,ORD_5645,__label__2,Very happy with this purchase,5.0,2023-05-26
FDBK_7066,ORD_3289,__label__2,Loved it and will buy again,5.0,2023-12-17
FDBK_7067,ORD_6819,__label__2,Very happy with this purchase,5.0,2024-10-16
FDBK_7068,ORD_7468,__label__2,Loved it and will buy again,5.0,2024-08-19
FDBK_7069,ORD_7853,__label__2,,5.0,2024-04-27
FDBK_7070,ORD_3579,__label__2,Good product worth the price,4.0,2024-06-28
FDBK_7071,ORD_7699,__label__2,Loved it and will buy again,4.0,2024-08-23
FDBK_7072,ORD_4572,__label__1,Waste of money and bad product,1.0,2024-06-01
FDBK_7073,ORD_3547,__label__1,Not worth the price,2.0,2024-06-10
FDBK_7074,ORD_6106,__label__2,Excellent product and very useful,5.0,2024-03-30
FDBK_7075,ORD_3491,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-05-12
FDBK_7076,ORD_5361,__label__2,Very happy with this purchase,5.0,2024-02-26
FDBK_7077,ORD_4334,__label__2,Excellent product and very useful,5.0,2023-09-19
FDBK_7078,ORD_4483,__label__2,Good product worth the price,5.0,2024-10-28
FDBK_7079,ORD_5190,__label__2,Very happy with this purchase,4.0,2023-09-05
FDBK_7080,ORD_7993,__label__2,Very happy with this purchase,5.0,2024-09-17
FDBK_7081,ORD_7528,__label__2,Excellent product and very useful,5.0,2023-11-22
FDBK_7082,ORD_5976,__label__2,Good product worth the price,4.0,2024-02-10
FDBK_7083,ORD_3334,__label__2,Excellent product and very useful,5.0,2023-10-01
FDBK_7084,ORD_5020,__label__2,Amazing quality and fast delivery,5.0,2024-08-23
FDBK_7085,ORD_6410,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2024-01-18
FDBK_7086,ORD_5883,__label__2,Loved it and will buy again,5.0,2023-06-25
FDBK_7087,ORD_7146,__label__1,Delivery was late and product was damaged,1.0,2024-10-02
FDBK_7088,ORD_7277,__label__1,Terrible experience with this item,2.0,2024-05-22
FDBK_7089,ORD_7083,__label__2,Good product worth the price,,2024-03-20
FDBK_7090,ORD_7180,__label__1,Waste of money and bad product,1.0,2024-02-07
FDBK_7091,ORD_7971,__label__2,Loved it and will buy again,4.0,2024-07-31
FDBK_7092,ORD_3359,__label__1,Waste of money and bad product,1.0,2024-08-30
FDBK_7093,ORD_3840,__label__2,Amazing quality and fast delivery,5.0,2023-08-13
FDBK_7094,ORD_6552,__label__2,Amazing quality and fast delivery,4.0,2024-09-26
FDBK_7095,ORD_5037,__label__2,Excellent product and very useful,5.0,2024-07-06
FDBK_7096,ORD_7554,__label__2,Loved it and will buy again,5.0,2023-03-03
FDBK_7097,ORD_4349,__label__2,Very happy with this purchase,4.0,2023-05-28
FDBK_7098,ORD_4323,__label__2,Loved it and will buy again,5.0,2024-08-11
FDBK_7099,ORD_6832,__label__2,Very happy with this purchase,4.0,2024-08-08
FDBK_7100,ORD_5183,__label__1,Terrible experience with this item,2.0,2023-04-18
FDBK_7101,ORD_7790,__label__2,Loved it and will buy again,5.0,2023-01-17
FDBK_7102,ORD_6449,__label__2,Amazing quality and fast delivery,4.0,2023-09-17
FDBK_7103,ORD_5009,__label__2,Very happy with this purchase,5.0,2023-04-22
FDBK_7104,ORD_7766,__label__2,Very happy with this purchase,4.0,2024-03-07
FDBK_7105,ORD_7344,__label__2,Very happy with this purchase,5.0,2023-03-26
FDBK_7106,ORD_7829,__label__1,Terrible experience with this item,1.0,2024-11-28
FDBK_7107,ORD_7138,__label__1,Delivery was late and product was damaged,1.0,2023-05-09
FDBK_7108,ORD_4275,__label__1,Terrible experience with this item,2.0,2024-03-10
FDBK_7109,ORD_3892,__label__2,Excellent product and very useful,5.0,2023-12-21
FDBK_7110,ORD_7370,__label__2,Amazing quality and fast delivery,5.0,2023-05-14
FDBK_7111,ORD_5720,__label__1,Not worth the price,1.0,2024-02-09
FDBK_7112,ORD_5976,__label__2,Excellent product and very useful,4.0,2024-04-11
FDBK_7113,ORD_4563,__label__1,Delivery was late and product was damaged,2.0,2023-02-06
FDBK_7114,ORD_6602,__label__1,Waste of money and bad product,2.0,2023-03-25
FDBK_7115,ORD_3022,__label__2,Amazing quality and fast delivery,4.0,2023-07-02
FDBK_7116,ORD_7640,__label__2,Amazing quality and fast delivery,5.0,2024-01-30
FDBK_7117,ORD_6463,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-11-20
FDBK_7118,ORD_3917,__label__2,Very happy with this purchase,5.0,2023-07-11
FDBK_7119,ORD_3807,__label__2,Amazing quality and fast delivery,4.0,2023-03-11
FDBK_7120,ORD_6554,__label__1,Not worth the price,2.0,2023-09-06
FDBK_7121,ORD_3220,__label__1,Not worth the price,1.0,2023-06-07
FDBK_7122,ORD_5588,__label__1,Waste of money and bad product,1.0,2023-01-30
FDBK_7123,ORD_4213,__label__2,Loved it and will buy again,4.0,2024-10-18
FDBK_7124,ORD_7599,__label__2,Very happy with this purchase,4.0,2023-12-24
FDBK_7125,ORD_3019,__label__2,Good product worth the price,5.0,2024-09-26
FDBK_7126,ORD_7248,__label__2,Good product worth the price,5.0,2024-05-23
FDBK_7127,ORD_5723,__label__1,Not worth the price,1.0,2024-10-19
FDBK_7128,ORD_6276,__label__1,Very poor quality and disappointing,1.0,2023-01-14
FDBK_7129,ORD_5725,__label__2,Excellent product and very useful,4.0,2023-12-30
FDBK_7130,ORD_3885,__label__2,Good product worth the price,4.0,2023-02-04
FDBK_7131,ORD_5393,__label__2,Loved it and will buy again,4.0,2024-03-02
FDBK_7132,ORD_5001,__label__2,Very happy with this purchase,5.0,2023-09-09
FDBK_7133,ORD_6735,__label__2,Very happy with this purchase,5.0,2023-11-18
FDBK_7134,ORD_5566,__label__2,Good product worth the price,5.0,2023-06-19
FDBK_7135,ORD_4298,__label__2,Good product worth the price,4.0,2023-08-24
FDBK_7136,ORD_5517,__label__1,Delivery was late and product was damaged,1.0,2024-10-29
FDBK_7137,ORD_7928,__label__2,Loved it and will buy again,5.0,2024-04-09
FDBK_7138,ORD_7674,__label__2,Excellent product and very useful,5.0,2024-03-31
FDBK_7139,ORD_4578,__label__2,Excellent product and very useful,4.0,2023-08-10
FDBK_7140,ORD_4537,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2023-07-20
FDBK_7141,ORD_4357,__label__2,Very happy with this purchase,5.0,2024-10-20
FDBK_7142,ORD_3015,__label__2,Excellent product and very useful,5.0,2023-09-30
FDBK_7143,ORD_6832,__label__2,Loved it and will buy again,5.0,2023-11-12
FDBK_7144,ORD_5412,__label__2,,5.0,2024-08-10
FDBK_7145,ORD_3649,__label__1,Waste of money and bad product,2.0,2023-10-17
FDBK_7146,ORD_4343,__label__2,Good product worth the price,5.0,2023-03-18
FDBK_7147,ORD_5315,__label__2,Amazing quality and fast delivery,4.0,2023-03-09
FDBK_7148,ORD_6308,__label__2,Good product worth the price,4.0,2024-12-13
FDBK_7149,ORD_4598,__label__1,Delivery was late and product was damaged,1.0,2024-06-14
FDBK_7150,ORD_7018,__label__1,Delivery was late and product was damaged,2.0,2024-07-22
FDBK_7151,ORD_5165,__label__2,Very happy with this purchase,5.0,2023-07-20
FDBK_7152,ORD_3369,__label__2,Very happy with this purchase,5.0,2023-03-25
FDBK_7153,ORD_3936,__label__1,Terrible experience with this item,2.0,2024-05-03
FDBK_7154,ORD_4598,__label__2,Loved it and will buy again,5.0,2023-04-25
FDBK_7155,ORD_7994,__label__2,Amazing quality and fast delivery,4.0,2024-11-24
FDBK_7156,ORD_3440,__label__1,Terrible experience with this item,2.0,2023-10-01
FDBK_7157,ORD_6812,__label__1,Not worth the price,1.0,2023-01-30
FDBK_7158,ORD_5840,__label__1,Delivery was late and product was damaged,2.0,2024-07-28
FDBK_7159,ORD_5743,__label__2,Excellent product and very useful,5.0,2023-03-14
FDBK_7160,ORD_4277,__label__2,Excellent product and very useful,5.0,2024-11-11
FDBK_7161,ORD_7257,__label__2,Excellent product and very useful,4.0,2024-08-07
FDBK_7162,ORD_6542,__label__2,Good product worth the price,5.0,2023-05-20
FDBK_7163,ORD_5182,__label__1,Very poor quality and disappointing,1.0,2023-11-18
FDBK_7164,ORD_7212,__label__2,Excellent product and very useful,5.0,2023-07-09
FDBK_7165,ORD_7956,__label__2,Amazing quality and fast delivery,5.0,2024-11-14
FDBK_7166,ORD_6364,__label__2,Good product worth the price,4.0,2024-12-26
FDBK_7167,ORD_4688,__label__2,Good product worth the price,5.0,2023-03-30
FDBK_7168,ORD_5481,__label__2,Excellent product and very useful,5.0,2023-01-11
FDBK_7169,ORD_7051,__label__2,Good product worth the price,4.0,2023-08-08
FDBK_7170,ORD_4012,__label__1,  amazing quality and fast delivery  ,2.0,2023-08-28
FDBK_7171,ORD_3342,__label__2,Amazing quality and fast delivery,5.0,2023-11-12
FDBK_7172,ORD_5793,__label__2,Very happy with this purchase,5.0,2023-12-23
FDBK_7173,ORD_5540,__label__1,Waste of money and bad product,1.0,2024-08-15
FDBK_7174,ORD_5682,__label__1,Delivery was late and product was damaged,2.0,2023-09-27
FDBK_7175,ORD_3395,__label__2,Excellent product and very useful,5.0,2024-11-15
FDBK_7176,ORD_3326,__label__2,Very happy with this purchase,5.0,2024-07-10
FDBK_7177,ORD_7166,__label__2,Very happy with this purchase,5.0,2024-07-15
FDBK_7178,ORD_4867,__label__2,Excellent product and very useful,4.0,2023-06-10
FDBK_7179,ORD_6554,__label__1,Delivery was late and product was damaged,2.0,2023-06-21
FDBK_7180,ORD_4806,__label__1,Waste of money and bad product,2.0,2023-06-18
FDBK_7181,ORD_4493,__label__2,Excellent product and very useful,4.0,2024-04-13
FDBK_7182,ORD_5027,__label__2,Good product worth the price,5.0,2023-05-13
FDBK_7183,ORD_5556,__label__2,Very happy with this purchase,5.0,2023-06-15
FDBK_7184,ORD_4627,__label__2,Amazing quality and fast delivery,4.0,2023-04-07
FDBK_7185,ORD_5719,__label__1,Not worth the price,1.0,2024-02-20
FDBK_7186,ORD_5483,__label__2,Excellent product and very useful,4.0,2024-02-06
FDBK_7187,ORD_5619,__label__2,Excellent product and very useful,4.0,2024-12-25
FDBK_7188,ORD_3164,__label__1,Very poor quality and disappointing,2.0,2023-02-24
FDBK_7189,ORD_3261,__label__2,Amazing quality and fast delivery,4.0,2024-11-05
FDBK_7190,ORD_5162,__label__2,Good product worth the price,5.0,2023-01-25
FDBK_7191,ORD_7299,__label__2,Excellent product and very useful,4.0,2024-06-18
FDBK_7192,ORD_5926,__label__2,Amazing quality and fast delivery,5.0,2023-07-19
FDBK_7193,ORD_7512,__label__2,Loved it and will buy again,4.0,2024-04-28
FDBK_7194,ORD_4242,__label__1,Waste of money and bad product,1.0,2023-01-25
FDBK_7195,ORD_6390,__label__2,Loved it and will buy again,,2023-01-05
FDBK_7196,ORD_7872,__label__1,Not worth the price,1.0,2024-11-17
FDBK_7197,ORD_4734,__label__2,Excellent product and very useful,5.0,2023-12-24
FDBK_7198,ORD_7764,__label__1,Very poor quality and disappointing,2.0,2023-06-07
FDBK_7199,ORD_5581,__label__1,Delivery was late and product was damaged,2.0,2024-02-01
FDBK_7200,ORD_7336,__label__2,Excellent product and very useful,4.0,2024-12-17
FDBK_7201,ORD_4096,__label__2,Good product worth the price,4.0,2024-10-07
FDBK_7202,ORD_4443,__label__1,Waste of money and bad product,2.0,2024-07-27
FDBK_7203,ORD_7040,__label__1,Not worth the price,1.0,2024-05-06
FDBK_7204,ORD_7285,__label__1,Very poor quality and disappointing,2.0,2024-02-07
FDBK_7205,ORD_7073,__label__1,Waste of money and bad product,2.0,2024-10-04
FDBK_7206,ORD_4654,__label__2,Good product worth the price,4.0,2024-04-28
FDBK_7207,ORD_6827,__label__2,Excellent product and very useful,4.0,2023-04-19
